iter	MAE
530	0.08106128527
531	0.08105124623
532	0.08104644513
533	0.08103249889
534	0.08102823125
535	0.0810246174
536	0.08099843744
537	0.08099236567
538	0.08094622324
539	0.08094197113
540	0.08093892236
541	0.08093860708
542	0.08093060357
543	0.08092604731
544	0.08092368185
545	0.0809182518
546	0.08091302944
547	0.08089488316
548	0.08087859093
549	0.08085642921
550	0.0808449468
551	0.08084463021
552	0.08084061757
553	0.08082462213
554	0.0808219104
555	0.08081856698
556	0.08081757166
557	0.08080160405
558	0.08079134664
559	0.08079010445
560	0.08077723561
561	0.08076398088
562	0.08076354805
563	0.08074741686
564	0.08074486189
565	0.08073608095
566	0.08073412044
567	0.08072705913
568	0.08072621319
569	0.08070926802
570	0.08069096207
571	0.08067970329
572	0.08067201203
573	0.08066580381
574	0.08066459511
575	0.08065665163
576	0.08064761817
577	0.08060013458
578	0.08055732531
579	0.08055149999
580	0.08051060161
581	0.08050113597
582	0.0804975467
583	0.08047480343
584	0.08047282653
585	0.08046310907
586	0.080442476
587	0.08043708179
588	0.08042926969
589	0.08041921924
590	0.0804190196
591	0.08036063604
592	0.08035461157
593	0.08031353192
594	0.08028815971
595	0.08028491265
596	0.08028056503
597	0.08027898941
598	0.08027400889
599	0.08027179753
600	0.08026006011
601	0.08024404914
602	0.08023354082
603	0.08022838267
604	0.08021788161
605	0.08021701457
606	0.08018829429
607	0.08018800183
608	0.08015883446
609	0.08012178418
610	0.08011659589
611	0.08010512077
612	0.08009919943
613	0.08008825034
614	0.08008043982
615	0.08006627539
616	0.08004512739
617	0.08004335967
618	0.08003134608
619	0.08002985397
620	0.08001155579
621	0.08000487061
622	0.07999176963
623	0.07997735357
624	0.0799766082
625	0.07997510264
626	0.07995756373
627	0.0798992306
628	0.0798585202
629	0.07985002633
630	0.07984951193
631	0.07984647403
632	0.07983936272
633	0.07983876475
634	0.07983043152
635	0.0798260669
636	0.07980446228
637	0.07980255778
638	0.07979324163
639	0.07978093891
640	0.07977977958
641	0.07977425947
642	0.07977403274
643	0.07974426546
644	0.07972764897
645	0.07968985449
646	0.07967689434
647	0.07967237631
648	0.07966756406
649	0.07966542824
650	0.07966524215
651	0.07965130471
652	0.07964728548
653	0.07964074966
654	0.07963520953
655	0.07962446611
656	0.07962117064
657	0.07961550454
658	0.07961060114
659	0.07958841608
660	0.07955638745
661	0.07954520433
662	0.07950309963
663	0.07949443699
664	0.07947025542
665	0.07939482108
666	0.07939395767
667	0.07938035995
668	0.07936980277
669	0.07935680128
670	0.07930187627
671	0.07929886926
672	0.07929631396
673	0.07922564909
674	0.07921197389
675	0.07920294683
676	0.07919534376
677	0.07919486087
678	0.07918677765
679	0.07918573461
680	0.07916212792
681	0.07914255594
682	0.07911836038
683	0.07910921201
684	0.07910534246
685	0.07910209055
686	0.07909783125
687	0.07908126439
688	0.07906013402
689	0.0790495103
690	0.07902653596
691	0.07902332127
692	0.07902288134
693	0.07902249337
694	0.07901728859
695	0.07897503195
696	0.07896068343
697	0.0789189113
698	0.07890483272
699	0.07889765166
700	0.07888670973
701	0.07888557522
702	0.07887965212
703	0.07887703614
704	0.0788764396
705	0.07887608073
706	0.07885922323
707	0.07883522305
708	0.07883379428
709	0.07883209602
710	0.07882726931
711	0.07880147728
712	0.078798333
713	0.07879813852
714	0.07879582713
715	0.07878068281
716	0.07876992763
717	0.07875681714
718	0.07874228201
719	0.07874153516
720	0.0787325231
721	0.07867832719
722	0.07866888442
723	0.07866075134
724	0.07865044361
725	0.07864637649
726	0.07864337932
727	0.07862493155
728	0.07859367279
729	0.07859290937
730	0.07857262714
731	0.0785707545
732	0.07856062899
733	0.07855962296
734	0.07855895102
735	0.07852521213
736	0.07851188958
737	0.07849742112
738	0.07849649252
739	0.07849625386
740	0.07849317895
741	0.0784434433
742	0.07843845572
743	0.0784373187
744	0.07842776988
745	0.07840925662
746	0.07840174685
747	0.07838673975
748	0.07837181071
749	0.07837006168
750	0.07836939027
751	0.07836539501
752	0.07836065162
753	0.07831561333
754	0.0782587297
755	0.07824966629
756	0.07822471187
757	0.0781623797
758	0.07814354066
759	0.07810896328
760	0.07810706895
761	0.07810104384
762	0.07803417949
763	0.07803083289
764	0.07802811314
765	0.0780269376
766	0.07802498271
767	0.07802353532
768	0.0780200785
769	0.07801681125
770	0.07801502808
771	0.07800844173
772	0.07798068284
773	0.07795955364
774	0.07795828009
775	0.07795782989
776	0.07795729912
777	0.0779509097
778	0.07794127805
779	0.07792171756
780	0.07791725702
781	0.07789203195
782	0.07787994224
783	0.07786614402
784	0.07786522542
785	0.0778647561
786	0.07786339063
787	0.07785753182
788	0.07785634959
789	0.07782767676
790	0.07782563715
791	0.07781855429
792	0.07780901051
793	0.07776232889
794	0.07775365791
795	0.07775330726
796	0.07775146235
797	0.07775103474
798	0.07770501584
799	0.07770459843
800	0.07770365874
801	0.07767968602
802	0.07767918307
803	0.07766618772
804	0.07766404672
805	0.07765419571
806	0.07764897676
807	0.07764803674
808	0.07764742939
809	0.07764281534
810	0.07759792182
811	0.0775899322
812	0.07757296915
813	0.07756037274
814	0.07754902218
815	0.07753588069
816	0.07752176239
817	0.07751718395
818	0.07751502729
819	0.07749127968
820	0.07746867548
821	0.07746201363
822	0.07743228414
823	0.07742352268
824	0.07742190376
825	0.07741745796
826	0.07739049791
827	0.07738553605
828	0.07737779026
829	0.07737179191
830	0.07736809281
831	0.07736449617
832	0.07734125285
833	0.07731977736
834	0.07731029062
835	0.0773084864
836	0.07729989801
837	0.07726410011
838	0.07726084844
839	0.07725170016
840	0.0772296321
841	0.07722255504
842	0.07719337164
843	0.07717212599
844	0.077163649
845	0.07715362272
846	0.07715273848
847	0.07714855194
848	0.07711406077
849	0.07711376799
850	0.07710875553
851	0.07710575616
852	0.07709406147
853	0.07706299553
854	0.07705710416
855	0.07705444043
856	0.0770396459
857	0.07703842546
858	0.07703305174
859	0.07700122529
860	0.0769956484
861	0.0769921549
862	0.07698158805
863	0.07697147582
864	0.07695272362
865	0.07695203471
866	0.07694829508
867	0.07694123269
868	0.07692349448
869	0.07690885121
870	0.0769085597
871	0.07688653057
872	0.07688391272
873	0.07686316762
874	0.07686288308
875	0.07684489207
876	0.07684429361
877	0.07684365634
878	0.07683689317
879	0.07683306413
880	0.07682605889
881	0.07681979361
882	0.07681624153
883	0.07681537323
884	0.07680824196
885	0.07680648908
886	0.07680258165
887	0.0767907319
888	0.07676386654
889	0.07674721589
890	0.07674654896
891	0.07673634752
892	0.07673221126
893	0.07673194758
894	0.07673072145
895	0.07672977347
896	0.07668689042
897	0.07667281069
898	0.07666200663
899	0.0766609985
900	0.07664358216
901	0.07664266133
902	0.0766343848
903	0.07662989811
904	0.07661927159
905	0.07660262553
906	0.07660211176
907	0.07660114203
908	0.07656894225
909	0.07655855306
910	0.07655563236
911	0.07655541407
912	0.07654169923
913	0.07651166103
914	0.07650933408
915	0.07649463228
916	0.07645119391
917	0.07644675077
918	0.07644492005
919	0.07644349569
920	0.07644264822
921	0.07644238069
922	0.07643051623
923	0.07643019593
924	0.07640575597
925	0.07639154072
926	0.07637863898
927	0.07637726199
928	0.07636855515
929	0.07635476097
930	0.07635049515
931	0.07634635979
932	0.07633392775
933	0.07633183667
934	0.07632962679
935	0.07632629426
936	0.07632166974
937	0.07632093003
938	0.07632006738
939	0.07631107159
940	0.07631059807
941	0.07630696869
942	0.07630539217
943	0.07630279488
944	0.07630183446
945	0.07629515127
946	0.07629464378
947	0.07627656874
948	0.07627641813
949	0.07627622729
950	0.07625780973
951	0.0762449178
952	0.07623892241
953	0.07623525481
954	0.07622758928
955	0.07619614412
956	0.07619562128
957	0.0761942682
958	0.07619040406
959	0.07619013042
960	0.07618603045
961	0.07618277597
962	0.07618008446
963	0.07615146849
964	0.07614632375
965	0.0761400099
966	0.07611808121
967	0.07611579021
968	0.07610926775
969	0.07610672265
970	0.07610563943
971	0.07610551937
972	0.07607579033
973	0.07607388537
974	0.07606843229
975	0.07602652655
976	0.07602509849
977	0.07600158953
978	0.07599389783
979	0.07598879297
980	0.07596915135
981	0.07596888966
982	0.075968225
983	0.07596426881
984	0.07596380361
985	0.07595747685
986	0.07595696432
987	0.07595295395
988	0.07594370234
989	0.07593553751
990	0.07593429219
991	0.07592741818
992	0.0759224606
993	0.07591979176
994	0.07590524616
995	0.07590509473
996	0.07590448225
997	0.07589856515
998	0.07589834268
999	0.07589779529
