iter	MAE
220	0.0902062872
221	0.09017738359
222	0.09016343555
223	0.09015999868
224	0.09012863269
225	0.09008572046
226	0.09003813901
227	0.08999777531
228	0.08998887926
229	0.08996030502
230	0.08993400559
231	0.08991399059
232	0.08985984638
233	0.08981998265
234	0.08977997891
235	0.08977373953
236	0.08972678939
237	0.08972509496
238	0.08962889864
239	0.08951351025
240	0.08948975969
241	0.08948878248
242	0.08946551817
243	0.08944378298
244	0.08939904496
245	0.08933809671
246	0.08929489485
247	0.08924037183
248	0.08923292162
249	0.08922767003
250	0.08920709931
251	0.08916380427
252	0.08915827037
253	0.08910517982
254	0.08893856507
255	0.08892269678
256	0.08890133701
257	0.08887164609
258	0.08883313978
259	0.08872096767
260	0.08871442387
261	0.08870771288
262	0.08865124188
263	0.08862538916
264	0.08860287854
265	0.08858107655
266	0.08856599578
267	0.08852526187
268	0.08849846274
269	0.08849107029
270	0.08848557848
271	0.08846394005
272	0.08843037715
273	0.08836923601
274	0.08836743146
275	0.08833892731
276	0.08828430879
277	0.08827949506
278	0.08826469408
279	0.08826125741
280	0.08821552752
281	0.08820788055
282	0.08819169655
283	0.08816544654
284	0.08810734693
285	0.08810493994
286	0.0880901688
287	0.08808174625
288	0.08806972701
289	0.08799213514
290	0.08798310507
291	0.08798146548
292	0.08795663736
293	0.08795162053
294	0.08782284727
295	0.08780443193
296	0.08780296664
297	0.08779453547
298	0.08778721276
299	0.08775305761
300	0.08771845433
301	0.08769606283
302	0.08768850861
303	0.08768750517
304	0.08767620484
305	0.08766249486
306	0.0876255797
307	0.08761575652
308	0.0875913512
309	0.08758601645
310	0.08750599828
311	0.08743795409
312	0.087430462
313	0.08742798232
314	0.08742091175
315	0.08742068735
316	0.08741729888
317	0.08738107428
318	0.08737859365
319	0.08736815974
320	0.08736595641
321	0.08735697854
322	0.08735625759
323	0.08731148314
324	0.08727860047
325	0.08721377041
326	0.08720951532
327	0.08720503526
328	0.08716339712
329	0.0871626341
330	0.08716075338
331	0.08711587942
332	0.0870779301
333	0.08706025031
334	0.08703528803
335	0.08701575316
336	0.08693226386
337	0.08686789694
338	0.08679604878
339	0.08674808627
340	0.08670441375
341	0.08666082909
342	0.08664393386
343	0.0866104653
344	0.08660672407
345	0.08659429512
346	0.08657149479
347	0.08652731676
348	0.0865222329
349	0.08650500879
350	0.08648917274
351	0.08647860068
352	0.08642770866
353	0.08640803961
354	0.08639680583
355	0.08638098008
356	0.08637189123
357	0.08636393977
358	0.08636139663
359	0.08632304939
360	0.08626501374
361	0.08624642743
362	0.08624035287
363	0.08617898431
364	0.08617623046
365	0.08617542373
366	0.08613203455
367	0.08612383586
368	0.08610484879
369	0.08607618876
370	0.08607525599
371	0.08607135798
372	0.08607057765
373	0.08595836942
374	0.08593294897
375	0.08592940337
376	0.08591911467
377	0.08584648712
378	0.08577314456
379	0.08574485024
380	0.08564335606
381	0.0856269676
382	0.08555750234
383	0.08555175794
384	0.0854927005
385	0.08548783558
386	0.08546966298
387	0.08544928718
388	0.0854487494
389	0.08537528221
390	0.08536066692
391	0.08532450332
392	0.08530312832
393	0.08528763039
394	0.08528645769
395	0.08527837995
396	0.08526707007
397	0.08523387533
398	0.08519688921
399	0.08518965468
400	0.08518681843
401	0.08518572388
402	0.08515506656
403	0.08510225156
404	0.08508995535
405	0.08502953098
406	0.08502096825
407	0.08501419102
408	0.0850136821
409	0.08497815282
410	0.08493930371
411	0.0849305107
412	0.0849291641
413	0.08485644922
414	0.08484193759
415	0.08481457506
416	0.08480311063
417	0.08478137589
418	0.08473649148
419	0.08472915406
420	0.08471875584
421	0.08471444752
422	0.08471155587
423	0.08471026559
424	0.08467633499
425	0.08466707406
426	0.08461686613
427	0.08460897181
428	0.0846087479
429	0.08459676792
430	0.08458177202
431	0.0845598697
432	0.08455901611
433	0.08455541185
434	0.08452557272
435	0.08451695722
436	0.08450052958
437	0.08448139771
438	0.08447977718
439	0.08444924346
440	0.08444493332
441	0.0844296024
442	0.08440529756
443	0.08437474971
444	0.08436138037
445	0.08435897565
446	0.0843326672
447	0.08431486223
448	0.08431249575
449	0.08423404773
450	0.08423316004
451	0.08423080426
452	0.08422404732
453	0.08420969516
454	0.08420203459
455	0.08416618011
456	0.08412881994
457	0.08410960113
458	0.08408760658
459	0.08407445765
460	0.08404531213
461	0.08403587599
462	0.08402477911
463	0.08402351323
464	0.08401998676
465	0.08400943473
466	0.08400891423
467	0.08399080465
468	0.08398048955
469	0.08397087019
470	0.08396971939
471	0.08392324958
472	0.08391194542
473	0.08390570668
474	0.08384983877
475	0.08384316958
476	0.08383606288
477	0.08383495875
478	0.08383299607
479	0.08383229506
480	0.08379505642
481	0.08377210106
482	0.0837173459
483	0.08369246224
484	0.0836865414
485	0.08368598388
486	0.0836784852
487	0.08365717481
488	0.08364199895
489	0.08359983704
490	0.08356637739
491	0.08353964886
492	0.08353873679
493	0.0834799028
494	0.08343793791
495	0.08341826957
496	0.08339595249
497	0.08339540072
498	0.08336394421
499	0.08334367598
500	0.08332665362
501	0.08332309131
502	0.08331824588
503	0.08329123529
504	0.08328984045
505	0.08327879936
506	0.0832772724
507	0.08326123529
508	0.08324019526
509	0.08322953393
510	0.0832284708
511	0.08321208885
512	0.08320152305
513	0.08319251129
514	0.08318255826
515	0.08317947888
516	0.08317923651
517	0.08316237767
518	0.08315246956
519	0.08315182877
520	0.08315150909
521	0.08315091546
522	0.08308869663
523	0.08307135963
524	0.08304792329
525	0.0830433657
526	0.08303054375
527	0.08302498905
528	0.0830208841
529	0.08298052473
530	0.08297433295
531	0.08293076661
532	0.0828968499
533	0.08288290556
534	0.08285186416
535	0.08282501699
536	0.08281331325
537	0.0827875758
538	0.0827393597
539	0.08272046348
540	0.08271988381
541	0.08269659382
542	0.08268976073
543	0.08268031347
544	0.08267696959
545	0.08263759634
546	0.08261679161
547	0.08258036413
548	0.08257804901
549	0.08256074459
550	0.08255888687
551	0.08255084619
552	0.08251703978
553	0.08250897272
554	0.08249105951
555	0.08248867148
556	0.08248585618
557	0.08248569624
558	0.08245403589
559	0.08242083891
560	0.08238480473
561	0.08236325573
562	0.08235276122
563	0.08235164601
564	0.0823399212
565	0.08233177673
566	0.08232958251
567	0.08229233743
568	0.08229098643
569	0.08228117784
570	0.08227799277
571	0.08222600192
572	0.08222503904
573	0.08219320782
574	0.08218558819
575	0.08217802025
576	0.0821667604
577	0.08216164399
578	0.08212790698
579	0.08208645758
580	0.08205152443
581	0.08200545751
582	0.08200423781
583	0.08199587036
584	0.08196885536
585	0.08196786956
586	0.08195009054
587	0.08193962209
588	0.081927142
589	0.08192652341
590	0.08191007489
591	0.08189902112
592	0.08188819612
593	0.08186626377
594	0.08186289477
595	0.08185593677
596	0.0818503428
597	0.08183591206
598	0.08182750469
599	0.08181076074
600	0.0818056036
601	0.08180007899
602	0.08178249503
603	0.08177937174
604	0.08177642444
605	0.08177580056
606	0.08177242577
607	0.08176890695
608	0.08176549334
609	0.08176476989
610	0.08176058919
611	0.08174734286
612	0.08173177339
613	0.08170556711
614	0.08169534804
615	0.08169333305
616	0.08168514608
617	0.08168119409
618	0.08167495837
619	0.08167029776
620	0.08165737859
621	0.08165210063
622	0.08164897622
623	0.08163991251
624	0.08163404634
625	0.08158881466
626	0.08157954237
627	0.08156501246
628	0.08155801882
629	0.08155765201
630	0.08155610924
631	0.08155466321
632	0.08153735291
633	0.08152743545
634	0.08152629683
635	0.08149592576
636	0.08149425991
637	0.08149371336
638	0.08148221484
639	0.08146265247
640	0.08144751151
641	0.08144143454
642	0.08143978557
643	0.08143656966
644	0.0814350275
645	0.08142245765
646	0.08142195264
647	0.0814096852
648	0.08140336693
649	0.08139026352
650	0.08137223864
651	0.0813527289
652	0.08135242363
653	0.08134682488
654	0.08134607001
655	0.08132451637
656	0.08132395342
657	0.08131631875
658	0.08130875456
659	0.08128164175
660	0.08126527308
661	0.08120843391
662	0.08118395661
663	0.08113445246
664	0.08109459383
665	0.08109312384
666	0.08107454835
667	0.08107328902
668	0.08103420177
669	0.08100712813
670	0.08099236827
671	0.08096117196
672	0.08096040908
673	0.08094558911
674	0.08094380743
675	0.08094336929
676	0.0809402338
677	0.08093667715
678	0.0809355094
679	0.08092519898
680	0.0809211395
681	0.08090280203
682	0.08088944726
683	0.08087579172
684	0.08086166049
685	0.08083079125
686	0.0808288677
687	0.08082597412
688	0.08082477616
689	0.08080525167
690	0.08079207482
691	0.08078354405
692	0.08077763628
693	0.08077613091
694	0.08077520737
695	0.0807430457
696	0.08071996001
697	0.08071879999
698	0.08071770888
699	0.08069245517
700	0.0806691443
701	0.0806655317
702	0.08066280032
703	0.0806515886
704	0.08064629303
705	0.08064466677
706	0.08063918227
707	0.08061607832
708	0.08060401243
709	0.08059830424
710	0.08059007418
711	0.08054273046
712	0.0805328866
713	0.08053102485
714	0.08049313356
715	0.08047635363
716	0.08047398205
717	0.08047099098
718	0.08043193581
719	0.08039982757
720	0.08038806005
721	0.0803857865
722	0.08037652155
723	0.08036879996
724	0.08036505384
725	0.08035857581
726	0.08035105644
727	0.08035057663
728	0.08034983028
729	0.08033539012
730	0.08032833331
731	0.08032733532
732	0.08032638887
733	0.08031633873
734	0.08030736885
735	0.0803005676
736	0.08029823997
737	0.08022142625
738	0.08018654976
739	0.08017681126
740	0.08011722145
741	0.08009850649
742	0.08009487863
743	0.08007431712
744	0.08006594412
745	0.08006041249
746	0.0800571077
747	0.08001808234
748	0.08000573618
749	0.08000560571
750	0.08000008498
751	0.07999491932
752	0.07999021007
753	0.07997812104
754	0.07995785367
755	0.07995622859
756	0.07995458529
757	0.07994583554
758	0.07994562805
759	0.07994522895
760	0.07990798645
761	0.07990363248
762	0.07990138101
763	0.07988266258
764	0.07985532577
765	0.07985515928
766	0.07985321602
767	0.07984143147
768	0.07978025734
769	0.07977895622
770	0.07977120348
771	0.07976353024
772	0.07975277907
773	0.07973719101
774	0.07973593832
775	0.07971712609
776	0.0797111556
777	0.07970750186
778	0.07970202561
779	0.07969610534
780	0.07962807428
781	0.07962771243
782	0.07959809496
783	0.07956271385
784	0.07955500798
785	0.07954818341
786	0.07950684279
787	0.07948820284
788	0.0794861254
789	0.07948490584
790	0.07947733948
791	0.0794762023
792	0.07947375193
793	0.07947013713
794	0.07944447832
795	0.07944166987
796	0.07943648901
797	0.07943053423
798	0.07943026766
799	0.07942479106
800	0.07941777121
801	0.0793965033
802	0.07939194256
803	0.07938280585
804	0.07935878772
805	0.07935173497
806	0.07933988285
807	0.07933871318
808	0.07933780875
809	0.07933449024
810	0.07933334139
811	0.07933204862
812	0.07932465039
813	0.07931888859
814	0.0793040808
815	0.07930003831
816	0.0792936587
817	0.07928283705
818	0.07922452664
819	0.07920131809
820	0.07920098492
821	0.07916725765
822	0.07912178914
823	0.07911072681
824	0.07910571406
825	0.07908649367
826	0.07907657693
827	0.07907076754
828	0.07907016577
829	0.07901366536
830	0.0790103999
831	0.07900698162
832	0.07900566677
833	0.07899100303
834	0.07899004235
835	0.07898969403
836	0.07898245232
837	0.07898223942
838	0.07894443985
839	0.07891492561
840	0.07891463717
841	0.0789113956
842	0.07888617576
843	0.07886758144
844	0.07885501426
845	0.07884456375
846	0.07884135498
847	0.07883256151
848	0.07882852747
849	0.07882817998
850	0.07882795897
851	0.07881929676
852	0.07881922609
853	0.07881861909
854	0.07881046562
855	0.07880986423
856	0.07880883496
857	0.07878361451
858	0.07878327128
859	0.07877208377
860	0.07877087702
861	0.07873550508
862	0.07873509197
863	0.07873289933
864	0.07872816437
865	0.07872795685
866	0.07872723267
867	0.07871820997
868	0.07871781181
869	0.07868632695
870	0.07865709636
871	0.07865304277
872	0.07864327902
873	0.07855884639
874	0.07854218973
875	0.07854086032
876	0.07853912661
877	0.07852253511
878	0.07852227651
879	0.07851451364
880	0.07850998264
881	0.07849399072
882	0.07847456302
883	0.07847045471
884	0.07845757689
885	0.07845748787
886	0.07844676669
887	0.07844292902
888	0.07843323918
889	0.07842976455
890	0.07842936909
891	0.07842921045
892	0.07841095697
893	0.07840555625
894	0.07839476526
895	0.07839418243
896	0.07837927438
897	0.0783789295
898	0.07836054395
899	0.0783155022
900	0.07831246
901	0.07830200405
902	0.07829463585
903	0.07829389846
904	0.07828563121
905	0.07827790542
906	0.07826442819
907	0.07826104338
908	0.07824414611
909	0.07824331928
910	0.07822569747
911	0.07819555456
912	0.07819475367
913	0.07819213171
914	0.07818942934
915	0.07818093354
916	0.0781696345
917	0.0781658319
918	0.07813446699
919	0.07812039409
920	0.07811971366
921	0.0780981615
922	0.07809763036
923	0.07807281496
924	0.07806477207
925	0.07805735771
926	0.07805097052
927	0.07804809879
928	0.07804795669
929	0.07804655304
930	0.0780443859
931	0.0780384334
932	0.07803822713
933	0.07803453302
934	0.07803025915
935	0.07802960763
936	0.0780247327
937	0.07802350452
938	0.07801132573
939	0.07801047023
940	0.07800950153
941	0.07799062762
942	0.07798976192
943	0.07798556171
944	0.07796976628
945	0.07796692132
946	0.07796498258
947	0.07794657861
948	0.07794565719
949	0.07793516012
950	0.07791945138
951	0.0778953809
952	0.07789321568
953	0.0778928878
954	0.07786962652
955	0.07785502407
956	0.07785462534
957	0.07783717898
958	0.07781978513
959	0.07781635519
960	0.07779704007
961	0.07778229093
962	0.07777495536
963	0.07776569618
964	0.07776084259
965	0.07773128354
966	0.07772286899
967	0.07772167714
968	0.07770437645
969	0.07767594744
970	0.07764546467
971	0.07762293755
972	0.07762073299
973	0.07759662893
974	0.07757770028
975	0.07757472285
976	0.07755921513
977	0.07755150866
978	0.07754986321
979	0.07754606326
980	0.07753341354
981	0.07753289518
982	0.07753187347
983	0.07752626671
984	0.0775234153
985	0.07752195311
986	0.07751909172
987	0.07751539451
988	0.07751307608
989	0.07751160571
990	0.07750729983
991	0.07750607007
992	0.07749748623
993	0.07748924237
994	0.07747892519
995	0.07747276861
996	0.07746941671
997	0.07745931561
998	0.07743098154
999	0.07742637476
